Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
21_4_ld1,U-Net_55_05  xgb [1],401,399,399,408,-9,9,-2.255639098,2.255639098,403,-4,4,-1.002506266,1.002506266
21_4_ll1,U-Net_55_05  xgb [0],431,430,430,416,14,14,3.255813953,3.255813953,405,25,25,5.813953488,5.813953488
21_4_ll2,U-Net_55_05  xgb [1],319,315,315,330,-15,15,-4.761904762,4.761904762,320,-5,5,-1.587301587,1.587301587
21_4_ll3,Light-U-Net_55_1  xgb [2],260,260,259,264,-5,5,-1.930501931,1.930501931,248,11,11,4.247104247,4.247104247
21_4_lr1,U-Net_55_05  xgb [0],461,461,461,471,-10,10,-2.169197397,2.169197397,464,-3,3,-0.650759219,0.650759219
21_4_lr3,Light-U-Net_55_1  xgb [2],188,186,186,212,-26,26,-13.97849462,13.97849462,200,-14,14,-7.52688172,7.52688172
21_4_lu1,U-Net_55_05  xgb [0],406,406,406,436,-30,30,-7.389162562,7.389162562,422,-16,16,-3.9408867,3.9408867
21_4_lu2,U-Net_55_05  xgb [0],431,431,431,429,2,2,0.464037123,0.464037123,421,10,10,2.320185615,2.320185615
21_4_lu3,Light-U-Net_55_1  xgb [2],137,138,138,171,-33,33,-23.91304348,23.91304348,158,-20,20,-14.49275362,14.49275362
21_4_rd3,Light-U-Net_55_1  xgb [2],213,213,213,229,-16,16,-7.511737089,7.511737089,215,-2,2,-0.938967136,0.938967136
21_4_rl2,Light-U-Net_55_1  xgb [2],256,256,256,272,-16,16,-6.25,6.25,259,-3,3,-1.171875,1.171875
21_4_rr2,U-Net_55_05  xgb [1],293,291,291,304,-13,13,-4.467353952,4.467353952,298,-7,7,-2.405498282,2.405498282
21_4_rr3,U-Net_55_05  xgb [1],346,345,345,344,1,1,0.289855072,0.289855072,337,8,8,2.31884058,2.31884058
