Animal Name,Network Type,Manual GT Cells,Auto method GT Cells method 1 ,Auto method GT Cells method 2 ,Reconstructed Cells,Difference (gt- pred),Abs Difference,Error rate,Abs Error rate,removed overlapped cells,Difference (gt- pred_e),Abs Difference enh,Error rate enh,Abs Error rate enh
35_8_rd1,Light-U-Net,438,437,438,416,22,22.0,5.0228310502283104,5.0228310502283104,400,38,38.0,8.67579908675799,8.67579908675799
35_8_rd2,Light-U-Net,441,439,439,422,17,17.0,3.8724373576309796,3.8724373576309796,400,39,39.0,8.88382687927107,8.88382687927107
35_8_rd3,Light-U-Net,352,351,351,352,-1,1.0,-0.2849002849002849,0.2849002849002849,328,23,23.0,6.552706552706552,6.552706552706552
35_8_rl1,Light-U-Net,444,441,441,399,42,42.0,9.523809523809524,9.523809523809524,373,68,68.0,15.419501133786847,15.419501133786847
35_8_rl2,Light-U-Net,431,431,431,399,32,32.0,7.424593967517401,7.424593967517401,378,53,53.0,12.296983758700696,12.296983758700696
35_8_rl3,Light-U-Net,260,260,260,276,-16,16.0,-6.153846153846154,6.153846153846154,261,-1,1.0,-0.38461538461538464,0.38461538461538464
35_8_rr1,Light-U-Net,430,428,428,397,31,31.0,7.242990654205607,7.242990654205607,382,46,46.0,10.74766355140187,10.74766355140187
35_8_rr2,Light-U-Net,380,378,378,359,19,19.0,5.026455026455026,5.026455026455026,339,39,39.0,10.317460317460316,10.317460317460316
35_8_rr3,Light-U-Net,121,120,120,138,-18,18.0,-15.0,15.0,131,-11,11.0,-9.166666666666666,9.166666666666666
35_8_ru1,Light-U-Net,433,433,433,394,39,39.0,9.006928406466514,9.006928406466514,375,58,58.0,13.394919168591224,13.394919168591224
35_8_ru2,Light-U-Net,411,407,407,385,22,22.0,5.405405405405405,5.405405405405405,367,40,40.0,9.828009828009828,9.828009828009828
35_8_ru3,Light-U-Net,273,272,272,300,-28,28.0,-10.294117647058822,10.294117647058822,292,-20,20.0,-7.352941176470589,7.352941176470589
35ld1,Light-U-Net,444,450,450,393,57,57.0,12.666666666666668,12.666666666666668,376,74,74.0,16.444444444444446,16.444444444444446
35ld2,Light-U-Net,324,322,322,340,-18,18.0,-5.590062111801243,5.590062111801243,326,-4,4.0,-1.2422360248447204,1.2422360248447204
35ll1,Light-U-Net,502,499,499,439,60,60.0,12.024048096192384,12.024048096192384,410,89,89.0,17.835671342685373,17.835671342685373
35ll2,Light-U-Net,251,250,250,214,36,36.0,14.399999999999999,14.399999999999999,204,46,46.0,18.4,18.4
35ll3,Light-U-Net,160,160,160,181,-21,21.0,-13.125,13.125,170,-10,10.0,-6.25,6.25
